,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Maneater,['Daryl Hall & John Oates'],7j74lucZ59vqN67Ipe2ZcY,0.724,0.498,11.0,-13.083,0.0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173.0,4.0
1,Hey Mickey,['Toni Basil'],5G9KcZaxfCysfv4EryCB9b,0.595,0.928,4.0,-4.457,1.0,0.0503,0.0569,0.0,0.0336,0.982,149.975,252885.0,4.0
2,The Girl Is Mine (with Paul McCartney),"['Michael Jackson', 'Paul McCartney']",6ccHuWQAQhdZ0JCFlTHvNM,0.454,0.664,9.0,-6.557,1.0,0.0846,0.385,2.86e-06,0.246,0.696,79.88,221600.0,4.0
3,Dirty Laundry,['Don Henley'],7LFer4drCtWSyD8oxORZtC,0.756,0.773,5.0,-6.65,0.0,0.0306,0.0848,0.0026,0.0792,0.954,98.384,336800.0,4.0
4,Gloria,['Laura Branigan'],15ob9SMGLWrexuPuyuMjKl,0.775,0.866,9.0,-3.598,1.0,0.0295,0.135,0.0376,0.152,0.875,131.338,295067.0,4.0
5,Steppin' Out,['Joe Jackson'],2KY0QUeRY3IPuJI1gyU9BJ,0.579,0.223,11.0,-20.208,1.0,0.0364,0.0439,0.00232,0.0613,0.532,159.696,268200.0,4.0
6,Sexual Healing,['Marvin Gaye'],3VZmChrnVW8JK6ano4gSED,0.805,0.602,0.0,-9.7,0.0,0.0579,0.119,0.000122,0.0581,0.744,94.382,238600.0,4.0
7,Down Under,['Men At Work'],46RVKt5Edm1zl0rXhPJZxz,0.746,0.79,11.0,-4.7,0.0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867.0,4.0
8,Rock This Town,['Stray Cats'],2SknHmwY6GiOv6aK7YRahd,0.254,0.853,2.0,-10.218,1.0,0.0517,0.104,0.0,0.242,0.711,201.952,207000.0,4.0
9,Truly,['Lionel Richie'],7AslBsiVLQAGrmFmi79ZeK,0.366,0.238,1.0,-13.853,1.0,0.038,0.646,1e-05,0.0876,0.131,68.377,200507.0,4.0
10,It's Raining Again,Supertramp Featuring Roger Hodgson,,,,,,,,,,,,,,
11,Heartbreaker,['Dionne Warwick'],3iMLRCGHLQ135LtMjKLkO8,0.671,0.514,1.0,-13.561,0.0,0.0239,0.0921,1.53e-05,0.137,0.803,100.771,258206.0,4.0
12,Shadows Of The Night,['Pat Benatar'],6pwQEpLOlwclrsjgEOHEp0,0.522,0.682,6.0,-10.183,1.0,0.0344,0.29,1.23e-05,0.339,0.529,111.902,261560.0,4.0
13,Africa,['TOTO'],2374M0fQpWi3dLnB54qaLX,0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893.0,4.0
14,Rock the Casbah - Remastered,['The Clash'],56KqaFSGTb7ifpt16t5Y1N,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,222427.0,4.0
15,You And I,Eddie Rabbitt With Crystal Gayle,,,,,,,,,,,,,,
16,"Baby, Come To Me",Patti Austin A Duet With James Ingram,,,,,,,,,,,,,,
17,The Other Guy - 24-Bit Digitally Remastered 02,['Little River Band'],173r99cYlRApif8GLPrLqt,0.831,0.47,5.0,-10.939,1.0,0.0529,0.176,0.0,0.097,0.79,108.969,169987.0,4.0
18,The Look Of Love - Pt. 1,['ABC'],5AH9Dyo9PWrPq7N8qVzc1U,0.739,0.898,9.0,-4.566,0.0,0.0895,0.112,0.00104,0.309,0.915,121.01,209160.0,4.0
19,You Can't Hurry Love - 2016 Remaster,['Phil Collins'],4YwbSZaYeYja8Umyt222Qf,0.62,0.936,7.0,-4.593,1.0,0.0308,0.0261,0.0,0.0679,0.763,97.527,175747.0,4.0
20,"Up Where We Belong - From ""An Officer And A Gentleman""","['Joe Cocker', 'Jennifer Warnes']",19RRJErEQcdIZzjfPvC1Cn,0.581,0.344,2.0,-11.887,1.0,0.0297,0.609,8.87e-06,0.0841,0.24,139.972,233120.0,4.0
21,Heart to Heart,['Kenny Loggins'],2KaA0Tgl3RmQLzcvLEtzLH,0.698,0.456,0.0,-12.773,1.0,0.039,0.356,2.96e-05,0.0313,0.796,81.66,322333.0,4.0
22,Missing You,['Dan Fogelberg'],1ZhDatT59MAoXRLtQiMMfg,0.632,0.791,9.0,-6.856,0.0,0.0313,0.195,1.04e-05,0.353,0.804,92.854,245293.0,4.0
23,Hand To Hold On To,['John Mellencamp'],7fPXqb7yuGbSl0ZM3EddHx,0.751,0.852,9.0,-4.904,1.0,0.0295,0.0365,0.0,0.11,0.939,116.542,205160.0,4.0
24,Goody Two Shoes,['Adam Ant'],760xFXFj5Fksa3jawSCn5g,0.624,0.991,1.0,-3.467,0.0,0.135,0.0289,0.0107,0.0477,0.535,95.472,209213.0,4.0
25,I Do,['The J. Geils Band'],3CJ7Lv81oy1Qha4PrBZPxU,0.554,0.741,8.0,-6.587,1.0,0.165,0.0365,0.000975,0.106,0.956,202.347,188107.0,4.0
26,Love in Store - 2016 Remaster,['Fleetwood Mac'],41tJM6A0L02Rw6JSS5iThp,0.688,0.568,0.0,-8.74,1.0,0.0279,0.1,0.00162,0.119,0.384,124.515,195026.0,4.0
27,You Got Lucky,['Tom Petty and the Heartbreakers'],5eMZ3EPIMGoWlrrVhxatdv,0.687,0.649,9.0,-6.776,0.0,0.0273,0.0381,1.08e-05,0.043,0.641,114.811,217960.0,4.0
28,On The Wings Of Love,['Jeffrey Osborne'],6AEdWbrFREOUNmI1hMPbyc,0.546,0.352,7.0,-12.066,1.0,0.032,0.404,0.0,0.355,0.39,69.199,241760.0,4.0
29,Shame On The Moon,['Bob Seger'],1Gxaks4MTbjMCAQ20rx4Iy,0.615,0.563,9.0,-7.585,1.0,0.0254,0.283,0.00118,0.117,0.547,105.772,295053.0,4.0
30,"Let's Go Dancin' (Ooh La, La, La) - Single Version",['Kool & The Gang'],58Omjh8UQKrup5Wu0itGfW,0.749,0.712,1.0,-8.632,1.0,0.0384,0.33,0.0557,0.468,0.965,96.377,239293.0,4.0
