,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Irreplaceable,['Beyoncé'],6RX5iL93VZ5fKmyvNXvF1r,0.447,0.694,7.0,-4.637,0.0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853.0,4.0
1,I Wanna Love You,"['Akon', 'Snoop Dogg']",4xAk8Lw82G3YoVSOdVAsBx,0.866,0.454,0.0,-9.383,1.0,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067.0,4.0
2,Fergalicious,"['Fergie', 'will.i.am']",1D066zixBwqFYqBhKgdPzp,0.906,0.584,8.0,-7.72,0.0,0.316,0.0576,0.0,0.128,0.831,129.055,292373.0,4.0
3,Smack That,"['Akon', 'Eminem']",2kQuhkFX7uSVepCD3h29g5,0.939,0.742,5.0,-5.171,0.0,0.0467,0.321,0.0,0.107,0.924,118.978,212360.0,4.0
4,My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",4NeOWqHmlrGRuBvsLJC9rL,0.771,0.68,11.0,-5.881,0.0,0.224,0.277,1.18e-05,0.682,0.808,119.952,276160.0,4.0
5,Say It Right,['Nelly Furtado'],2aI21FnmY7TJVKeMaoQZ0t,0.872,0.872,1.0,-6.328,1.0,0.139,0.0476,0.00112,0.0543,0.809,116.948,223080.0,4.0
6,How to Save a Life,['The Fray'],5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,262533.0,4.0
7,We Fly High,['Jim Jones'],3RGyFugqjQjlL8XX0NW8dZ,0.506,0.799,1.0,-6.58,1.0,0.38,0.0791,0.0,0.0929,0.461,120.405,236080.0,5.0
8,Shortie Like Mine (feat. Chris Brown & Johntá Austin),"['Bow Wow', 'Chris Brown', 'Johnta Austin']",6oUGAx0vkBcnGzYkvw0ZsA,0.758,0.642,7.0,-8.128,0.0,0.221,0.0745,0.0,0.191,0.701,142.078,268067.0,4.0
9,Lips Of An Angel,['Hinder'],40LQiUUUKXVGyNs09lHVjW,0.476,0.736,2.0,-5.38,1.0,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261853.0,4.0
10,It Ends Tonight,['The All-American Rejects'],1FMHNVeJ9s1x1l1WlaRs2I,0.454,0.636,0.0,-4.731,1.0,0.0273,0.00228,0.0,0.154,0.313,87.89,244827.0,4.0
11,SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",0O45fw2L5vsWpdsOdXwNAR,0.967,0.583,7.0,-5.562,0.0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733.0,4.0
12,Walk It Out,['Unk'],6PBAPjshd2JfEiWpdf3C2a,0.794,0.777,1.0,-3.696,0.0,0.0813,0.0982,0.0,0.202,0.706,160.022,173040.0,4.0
13,Promise,['Ciara'],1pLdjo3lOBbMaoR4ZpybFH,0.697,0.629,9.0,-5.757,1.0,0.0425,0.409,3.8e-06,0.0819,0.439,123.279,267413.0,4.0
14,Money Maker,"['Ludacris', 'Pharrell Williams']",2JpUkUR0OsOlUUfm6iS8ic,0.551,0.598,1.0,-6.79,1.0,0.27,0.15,0.0,0.299,0.612,78.756,230613.0,4.0
15,Welcome to the Black Parade,['My Chemical Romance'],5wQnmLuC1W7ATsArWACrgW,0.217,0.905,2.0,-4.103,1.0,0.0752,0.000289,0.00011,0.222,0.236,96.95,311107.0,4.0
16,Chasing Cars,['Snow Patrol'],11bD1JtSjlIgKgZG2134DZ,0.563,0.592,9.0,-4.571,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933.0,4.0
17,Walk Away (Remember Me) (feat. The DEY),"['Paula DeAnda', 'The DEY']",0Sc9UwBpChiRKRF8DKvWKZ,0.672,0.585,0.0,-5.797,1.0,0.0582,0.192,0.0,0.156,0.834,77.998,238160.0,4.0
18,Far Away,['Nickelback'],0ADZ5dmXhlfzjMw6lefoPl,0.518,0.797,6.0,-5.153,1.0,0.0309,0.000681,0.0,0.107,0.293,132.918,238173.0,4.0
19,Keep Holding On,['Avril Lavigne'],4UPcXTh26ilb7owtuyHqNI,0.162,0.786,7.0,-2.353,1.0,0.038,0.0374,0.0,0.143,0.138,161.192,239907.0,3.0
20,Wind It Up,['Gwen Stefani'],1GeECVH4Msg1zLm8DExkbH,0.961,0.9,8.0,-6.874,1.0,0.0678,0.309,0.000199,0.354,0.95,120.006,189587.0,4.0
21,Runaway Love,"['Ludacris', 'Mary J. Blige']",3QnEp4rluCxUwgpXT43jmC,0.405,0.721,1.0,-6.97,1.0,0.283,0.329,0.0,0.252,0.815,92.854,280680.0,4.0
22,What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],3pD0f7hSJg2XdQ6udw5Tey,0.687,0.723,7.0,-4.751,1.0,0.0709,0.122,0.00102,0.573,0.432,76.0,448573.0,4.0
23,Before He Cheats,['Carrie Underwood'],0ZUo4YjG4saFnEJhdWp9Bt,0.519,0.749,6.0,-3.318,0.0,0.0405,0.271,0.0,0.119,0.29,147.905,199947.0,4.0
24,Hurt,['Christina Aguilera'],6gDXbcILAyBa2skSdbUYq7,0.327,0.295,4.0,-6.907,0.0,0.0313,0.775,0.0,0.107,0.143,148.574,243373.0,4.0
25,I Luv It,Young Jeezy,,,,,,,,,,,,,,
26,Make It Rain,"['Fat Joe', 'Lil Wayne']",4JPCdSaqs9dJd7RatFSHww,0.744,0.697,11.0,-5.063,0.0,0.197,0.0106,0.0,0.0842,0.767,149.28,247413.0,4.0
27,Waiting On the World to Change,['John Mayer'],5imShWWzwqfAJ9gXFpGAQh,0.578,0.756,2.0,-5.82,1.0,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0,4.0
28,You,"['Lloyd', 'Lil Wayne']",5Y77SQxEr1eiofPeUTPHxM,0.412,0.876,5.0,-6.008,0.0,0.47,0.102,0.0,0.297,0.703,130.159,273133.0,5.0
29,Say Goodbye,['Chris Brown'],5F7IJrXD6Fa3EmqoYE0gU4,0.8,0.502,1.0,-6.062,1.0,0.0371,0.00167,0.0,0.0784,0.388,115.091,289760.0,4.0
30,Snow (Hey Oh),['Red Hot Chili Peppers'],2aibwv5hGXSgw7Yru8IYTO,0.427,0.9,11.0,-3.674,1.0,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667.0,4.0
31,That's That Shit,"['Snoop Dogg', 'R. Kelly']",3J58iVk8OXYAGG4YvOKG8u,0.866,0.619,9.0,-4.774,0.0,0.19,0.0202,0.0,0.0371,0.733,82.05,257813.0,4.0
32,Too Little Too Late - 2018,['JoJo'],3hc7PLcmuZbJGPjhIore1i,0.394,0.821,6.0,-4.304,0.0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533.0,4.0
33,Money in the Bank (feat. Young Buck) - Remix,"['Lil Scrappy', 'Young Buck']",6YTp4sUEi3oWNToQvOjke6,0.88,0.693,1.0,-5.201,1.0,0.332,0.0599,0.0,0.248,0.767,75.603,233707.0,4.0
34,Wait A Minute,"['The Pussycat Dolls', 'Timbaland']",6LDasBOWaNQEGgpDLaKDnJ,0.867,0.854,8.0,-5.211,1.0,0.0478,0.0496,2.73e-05,0.323,0.972,136.446,221947.0,4.0
35,Call Me When You're Sober,['Evanescence'],663Karu2rvKLdnY0eo1n3M,0.45,0.883,7.0,-4.094,1.0,0.0524,0.00193,0.0,0.293,0.328,93.41,214707.0,4.0
36,My Wish,['Rascal Flatts'],6Gfmj0HbpvxTdW0sdlzTDU,0.548,0.769,4.0,-4.853,1.0,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,248280.0,4.0
37,It's Not Over,['Daughtry'],234RqTZmnDTnxWlVciXHLD,0.428,0.919,10.0,-3.245,0.0,0.0618,0.0503,0.0,0.245,0.294,145.927,214831.0,4.0
38,Through Glass,['Stone Sour'],5NeIONQWJ25uPylJBJiO4c,0.545,0.753,3.0,-4.618,0.0,0.036,0.0417,0.0,0.389,0.434,105.754,282947.0,4.0
39,She's Everything,['Brad Paisley'],3dAgQFdruU8ufWc5GE05xC,0.355,0.478,0.0,-8.323,1.0,0.0334,0.569,2.88e-06,0.194,0.271,102.967,266920.0,4.0
40,Hip Hop Is Dead,"['Nas', 'will.i.am']",7iF9B5dbSOfEeznArGFHhn,0.758,0.74,0.0,-5.762,0.0,0.203,0.0155,0.0,0.229,0.619,110.831,225560.0,4.0
41,Here It Goes Again,['OK Go'],1pHP4JeQV9wDx87D6qH9hD,0.537,0.882,0.0,-2.306,1.0,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813.0,4.0
42,Suddenly I See,['KT Tunstall'],5p9XWUdvbUzmPCukOmwoU3,0.587,0.767,0.0,-5.713,1.0,0.0449,0.225,0.0,0.112,0.664,100.38,201707.0,4.0
43,"White & Nerdy (Parody of ""Ridin'"" by Chamillionaire feat. Krayzie Bone)","['""Weird Al"" Yankovic']",60R2v9lheAu3lwZwAFxMZK,0.791,0.613,1.0,-11.628,0.0,0.0763,0.0986,0.0,0.0765,0.896,143.017,170640.0,4.0
44,Watching You,['Rodney Atkins'],5OusUgzHz6Ulb3GZT7WUo5,0.625,0.848,2.0,-4.008,1.0,0.0314,0.105,0.0,0.23,0.716,137.993,235427.0,4.0
45,What Hurts The Most,['Rascal Flatts'],4bVuIlGQBMWS7vIhcx8Ae4,0.537,0.674,5.0,-5.134,0.0,0.0277,0.0088,0.0,0.265,0.33,136.002,214107.0,4.0
46,My Little Girl,['Tim McGraw'],3dNhdwu8RcaVdrDZ1cAtzx,0.457,0.636,0.0,-3.41,1.0,0.0262,0.351,7.01e-06,0.111,0.238,144.686,218560.0,4.0
47,Tim McGraw,['Taylor Swift'],0Om9WAB5RS09L80DyOfTNa,0.58,0.491,0.0,-6.462,1.0,0.0251,0.575,0.0,0.121,0.425,76.009,232107.0,4.0
48,Stuntin' Like My Daddy - Street,"['Birdman', 'Lil Wayne']",3rMyMv8EjKXoPnaRo2hdJN,0.71,0.881,5.0,-6.648,0.0,0.0398,0.00908,0.0,0.162,0.809,160.011,267293.0,4.0
