,track,artist,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Independent Women Part I,Destiny's Child,,,,,,,,,,,,,,
1,He Loves U Not,Dream,,,,,,,,,,,,,,
2,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",,,,,,,,,,,,,,
3,Case Of The Ex (Whatcha Gonna Do),['Mýa'],1ak0S3NhwWrUgNlQhJ1412,0.774,0.684,1.0,-4.721,0.0,0.0408,0.0687,9.34e-05,0.0765,0.354,98.001,236827.0,4.0
4,With Arms Wide Open,['Creed'],0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0.0,-8.412,1.0,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800.0,4.0
5,Ms. Jackson,['Outkast'],0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,270507.0,4.0
6,The Way You Love Me,['Faith Hill'],6vgN6KGstss0GnBbKlMNK9,0.627,0.716,2.0,-7.175,1.0,0.0352,0.127,0.0,0.0344,0.734,101.99,186067.0,4.0
7,Dance with Me,['Debelah Morgan'],1C2Q3AymKS17bw7T5gfq6p,0.85,0.674,7.0,-7.981,0.0,0.0373,0.309,0.000645,0.0356,0.74,115.005,220107.0,4.0
8,If You're Gone,['Matchbox Twenty'],2f5N826udWfjT9iomeaBJt,0.544,0.659,9.0,-7.191,1.0,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933.0,4.0
9,Liquid Dreams,['O-Town'],2Pxzfzd1jaZT2F2uqLkZUr,0.823,0.7,0.0,-5.042,0.0,0.035,0.0264,0.0,0.0531,0.75,108.019,210400.0,4.0
10,This I Promise You,['*NSYNC'],46n2EGFnPC3tzWCN1Aqe26,0.55,0.587,2.0,-6.279,1.0,0.0329,0.354,0.0,0.128,0.466,165.975,284760.0,4.0
11,I Just Wanna Love U (Give It 2 Me),['JAY-Z'],0s46SltT4On0Z6kglK1I5c,0.8,0.922,4.0,-5.125,0.0,0.24,0.301,9.31e-06,0.0352,0.801,98.631,227867.0,4.0
12,Again,['Lenny Kravitz'],5c1QJAiC3773EwiZLwHf5x,0.55,0.804,2.0,-5.218,1.0,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667.0,4.0
13,Love Don't Cost a Thing,['Jennifer Lopez'],1fgvJXlcZ7uIddMpqsqw0L,0.786,0.842,4.0,-5.115,0.0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227.0,4.0
14,Kryptonite,['3 Doors Down'],6ZOBP3NvffbU4SZcrnt1k6,0.545,0.865,11.0,-5.708,0.0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,233933.0,4.0
15,Most Girls,['P!nk'],635PqgECfFbL0MNLogX7Yv,0.742,0.732,2.0,-6.046,0.0,0.0311,0.0424,0.00446,0.101,0.694,97.922,298960.0,4.0
16,Gotta Tell You,['Samantha Mumba'],1rj0XawWJNisX7SGYexowJ,0.739,0.75,0.0,-4.513,0.0,0.0278,0.205,0.0,0.157,0.758,109.983,200160.0,4.0
17,I Wish,['R. Kelly'],7sOqd1dVmfU5mgqrUtlqc5,0.42,0.463,6.0,-9.056,1.0,0.12,0.068,0.0,0.119,0.659,78.83,334000.0,4.0
